time,id,target,item_id
2024-01-01 00:00:01.770000,FKI0012411281731,8.994697700208784,A
2024-01-01 00:00:01.780000,FKI0012411281731,8.990881941294708,A
2024-01-01 00:00:01.790000,FKI0012411281731,8.98611224265211,A
2024-01-01 00:00:01.800000,FKI0012411281731,8.982296483738033,A
2024-01-01 00:00:01.810000,FKI0012411281731,8.983250423466552,A
2024-01-01 00:00:01.820000,FKI0012411281731,8.988974061837668,A
2024-01-01 00:00:01.830000,FKI0012411281731,8.990881941294708,A
2024-01-01 00:00:01.840000,FKI0012411281731,8.989928001566188,A
2024-01-01 00:00:01.850000,FKI0012411281731,8.988974061837668,A
2024-01-01 00:00:01.860000,FKI0012411281731,8.988974061837668,A
2024-01-01 00:00:01.870000,FKI0012411281731,8.988974061837668,A
2024-01-01 00:00:01.880000,FKI0012411281731,8.98706618238063,A
2024-01-01 00:00:01.890000,FKI0012411281731,8.983250423466552,A
2024-01-01 00:00:01.900000,FKI0012411281731,8.984204363195072,A
2024-01-01 00:00:01.910000,FKI0012411281731,8.98611224265211,A
2024-01-01 00:00:01.920000,FKI0012411281731,8.988974061837668,A
2024-01-01 00:00:01.930000,FKI0012411281731,8.993743760480266,A
2024-01-01 00:00:01.940000,FKI0012411281731,8.994697700208784,A
2024-01-01 00:00:01.950000,FKI0012411281731,8.993743760480266,A
2024-01-01 00:00:01.960000,FKI0012411281731,8.997559519394342,A
2024-01-01 00:00:01.970000,FKI0012411281731,9.000421338579901,A
2024-01-01 00:00:01.980000,FKI0012411281731,8.998513459122861,A
2024-01-01 00:00:01.990000,FKI0012411281731,8.994697700208784,A
2024-01-01 00:00:02.000000,FKI0012411281731,8.993743760480266,A
2024-01-01 00:00:02.010000,FKI0012411281731,8.990881941294708,A
2024-01-01 00:00:02.020000,FKI0012411281731,8.98706618238063,A
2024-01-01 00:00:02.030000,FKI0012411281731,8.98611224265211,A
2024-01-01 00:00:02.040000,FKI0012411281731,8.983250423466552,A
2024-01-01 00:00:02.050000,FKI0012411281731,8.983250423466552,A
2024-01-01 00:00:02.060000,FKI0012411281731,8.983250423466552,A
2024-01-01 00:00:02.070000,FKI0012411281731,8.982296483738033,A
2024-01-01 00:00:02.080000,FKI0012411281731,8.984204363195072,A
2024-01-01 00:00:02.090000,FKI0012411281731,8.989928001566188,A
2024-01-01 00:00:02.100000,FKI0012411281731,8.992789820751746,A
2024-01-01 00:00:02.110000,FKI0012411281731,8.994697700208784,A
2024-01-01 00:00:02.120000,FKI0012411281731,8.997559519394342,A
2024-01-01 00:00:02.130000,FKI0012411281731,8.994697700208784,A
2024-01-01 00:00:02.140000,FKI0012411281731,8.989928001566188,A
2024-01-01 00:00:02.150000,FKI0012411281731,8.990881941294708,A
2024-01-01 00:00:02.160000,FKI0012411281731,8.98706618238063,A
2024-01-01 00:00:02.170000,FKI0012411281731,8.983250423466552,A
2024-01-01 00:00:02.180000,FKI0012411281731,8.989928001566188,A
2024-01-01 00:00:02.190000,FKI0012411281731,8.989928001566188,A
2024-01-01 00:00:02.200000,FKI0012411281731,8.990881941294708,A
